產品名稱,廠商名稱,遊戲平台,級別,情節,上市日期
空手道大師,美商特納傳播股份有限公司台灣分公司,PC線上,護,暴力,2011-11-01
Marvel VS. Capcom 3,"Capcom Asia Co., Ltd.",其他,輔15,暴力,2011-11-01
坎貝拉求生記:卡特邇,華星科藝股份有限公司,PS3,輔12,"暴力,恐怖,反社會性",2011-11-02
雲斯頓賽車:快感釋放,華星科藝股份有限公司,PS3,輔12,"暴力,不當言語",2011-11-02
PS3無雙OROCHI 蛇魔Z(日文特優版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2011-11-02
Mystery P.I.™ - The Curious Case of Counterfeit Cove,Electronic Arts Asia Pacific Pte Ltd,PC單機,普,未涉及任何情節,2011-11-02
實況足球2012,愛勝遊戲股份有限公司,PSP,普,未涉及任何情節,2011-11-03
舞力全開兒童版2,華星科藝股份有限公司,PS3,普,未涉及任何情節,2011-11-03
瘋狂兔子:追趕跑跳碰,華星科藝股份有限公司,Xbox360,護,暴力,2011-11-03
L.A. NOIRE GOTY 黑色洛城特別版,金飛象有限公司,PS3,限,"性,暴力,恐怖,菸酒,毒品,不當言語,反社會性",2011-11-04
L.A. NOIRE GOTY 黑色洛城特別版,金飛象有限公司,Xbox,限,"性,暴力,恐怖,菸酒,毒品,不當言語,反社會性",2011-11-04
神來也十三張麻雀,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,2011-11-07
決勝時刻 : 現代戰爭 3,華星科藝股份有限公司,Xbox360,限,"暴力,恐怖,反社會性",2011-11-08
決勝時刻 : 現代戰爭 3,華星科藝股份有限公司,PS3,限,"暴力,恐怖,反社會性",2011-11-08
重裝武士,臺灣英旗互動娛樂有限公司,手機遊戲,輔12,未涉及任何情節,2011-11-08
惡名昭彰 2：血色嘉年華,台灣索尼互動娛樂股份有限公司,ps3,限,"暴力,反社會性",2011-11-09
The Black Eyed Peas Experience,華星科藝股份有限公司,Xbox360,輔12,"暴力,菸酒,不當言語",2011-11-10
塔麻可吉收藏集,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,2011-11-10
戰國BASARA 3 宴　,愛勝遊戲股份有限公司,PS3,輔15,暴力,2011-11-10
戰國BASARA 3 宴　,愛勝遊戲股份有限公司,Wii,輔15,暴力,2011-11-10
潛龍諜影3合1 高解析度版(美),愛勝遊戲股份有限公司,PS3,限,暴力,2011-11-10
初音未來-名伶計畫擴充版,愛勝遊戲股份有限公司,PSP,輔12,性,2011-11-10
防身術訓練營,華星科藝股份有限公司,Xbox360,輔12,"暴力,不當言語",2011-11-10
Chocohero,Com2uS,手機遊戲,輔12,未涉及任何情節,2011-11-10
盛世三國,龍成網路有限公司,WEB,輔12,暴力,2011-11-10
丁丁歷險記:獨角獸號的秘密,華星科藝股份有限公司,Xbox360,輔12,"暴力,不當言語",2011-11-11
上古卷軸 5：無界天際 中英文合版,傑仕登股份有限公司,PC單機,限,"性,暴力,菸酒",2011-11-11
上古卷軸 5：無界天際 英文版,傑仕登股份有限公司,PS3,限,"性,暴力,菸酒",2011-11-11
上古卷軸 5：無界天際 英文版,傑仕登股份有限公司,Xbox360,限,"性,暴力,菸酒",2011-11-11
上古卷軸五：無界天際,Epicsoft,Xbox360,限,"性,暴力,菸酒",2011-11-11
上古卷軸五：無界天際,Epicsoft,PS3,限,"性,暴力,菸酒",2011-11-11
上古卷軸五：無界天際,Epicsoft,PC單機,限,"性,暴力,菸酒",2011-11-11
樂高哈利波持:5-7,新世代多媒體有限公司,PC單機,輔12,未涉及任何情節,2011-11-11
孤高娘,未來數位有限公司,PC單機,限,"性,虛擬戀愛或結婚",2011-11-11
型可塑 2 英文版,華星科藝股份有限公司,Xbox360,普,未涉及任何情節,2011-11-11
ER Story,Outblaze Ventures Holdings Limited,手機遊戲,護,未涉及任何情節,2011-11-11
模擬市民3：豪華版,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2011-11-11
Kinect迪士尼大冒險,台灣微軟,Xbox360,護,未涉及任何情節,2011-11-15
最後一戰 復刻版,台灣微軟,Xbox360,限,暴力,2011-11-15
潛龍諜影3合1 高解析度版(美),愛勝遊戲股份有限公司,Xbox360,輔15,暴力,2011-11-15
刺客教條:啟示錄,華星科藝股份有限公司,Xbox360,限,"暴力,菸酒,不當言語",2011-11-15
刺客教條:啟示錄,華星科藝股份有限公司,PS3,限,"暴力,菸酒,不當言語",2011-11-15
刺客教條:啟示錄限量版,華星科藝股份有限公司,Xbox360,限,"暴力,菸酒,不當言語",2011-11-15
刺客教條:啟示錄限量版,華星科藝股份有限公司,PS3,限,"暴力,菸酒,不當言語",2011-11-15
夢工廠超級明星賽,華星科藝股份有限公司,PS3,普,未涉及任何情節,2011-11-15
黑街聖徒 3 英文版,傑仕登股份有限公司,PC單機,限,"性,暴力,不當言語",2011-11-15
uDraw Studio：即時藝術家 畫板同捆組 英文版,傑仕登股份有限公司,PS3,普,未涉及任何情節,2011-11-15
uDraw Studio：即時藝術家 畫板同捆組 英文版,傑仕登股份有限公司,Xbox360,普,未涉及任何情節,2011-11-15
uDraw 畫圖猜詞 英文版,傑仕登股份有限公司,PS3,普,未涉及任何情節,2011-11-15
uDraw 畫圖猜詞 英文版,傑仕登股份有限公司,Xbox360,普,未涉及任何情節,2011-11-15
uDraw Q版超級英雄大戰：漫畫大戰 英文版,傑仕登股份有限公司,PS3,護,暴力,2011-11-15
uDraw Q版超級英雄大戰：漫畫大戰 英文版,傑仕登股份有限公司,Xbox360,護,暴力,2011-11-15
飛天小女警耶誕樹總動員,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,2011-11-15
假日英雄大會串,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,2011-11-15
探險活寶季節紀念品放送,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,2011-11-15
阿甘糖果手杖爬行賽,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,2011-11-15
全壘打2 OL,Com2uS,手機遊戲,普,未涉及任何情節,2011-11-15
冒險傳說,Outblaze Ventures Holdings Limited,手機遊戲,護,未涉及任何情節,2011-11-15
極速快感：亡命天涯  限量版,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"暴力,不當言語",2011-11-15
極速快感：亡命天涯  限量版,Electronic Arts Asia Pacific Pte Ltd,Xbox360,輔15,"暴力,不當言語",2011-11-15
極速快感：亡命天涯  限量版,Electronic Arts Asia Pacific Pte Ltd,PS3,輔15,"暴力,不當言語",2011-11-15
《極速快感：亡命天涯》,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔12,暴力,2011-11-15
闇三國,香港商智傲有限公司台灣分公司,PC線上,輔12,"暴力,恐怖",2011-11-15
極速快感: 亡命天涯限量版,華星科藝股份有限公司,Xbox360,輔12,"暴力,不當言語",2011-11-16
極速快感: 亡命天涯限量版,華星科藝股份有限公司,PS3,輔12,"暴力,不當言語",2011-11-16
極速快感: 亡命天涯限量版,華星科藝股份有限公司,PC單機,輔12,"暴力,不當言語",2011-11-16
Pixel Hospital,Totally Apps Holdings Limited,手機遊戲,護,未涉及任何情節,2011-11-16
重返大航海,龍成網路有限公司,WEB,護,未涉及任何情節,2011-11-16
航海王大決戰2 新世界,台灣萬代南夢宮娛樂股份有限公司,NDS,輔12,未涉及任何情節,2011-11-17
Ultimate Marvel vs. Capcom 3,愛勝遊戲股份有限公司,PS3,輔15,暴力,2011-11-17
Ultimate Marvel vs. Capcom 3,愛勝遊戲股份有限公司,Xbox360,輔15,暴力,2011-11-17
我的世界,Mojang AB,PC單機,護,未涉及任何情節,2011-11-18
找碴物語,力可科技,WEB,普,未涉及任何情節,2011-11-19
雲斯頓賽車: 直線加速,華星科藝股份有限公司,PS3,輔12,"暴力,不當言語",2011-11-22
雷射超人:起源,華星科藝股份有限公司,Xbox360,護,暴力,2011-11-22
雷射超人:起源,華星科藝股份有限公司,PS3,護,暴力,2011-11-22
《模擬市民中世紀》- store side bundle,Electronic Arts Asia Pacific Pte Ltd,PC單機,輔15,"性,暴力,虛擬戀愛或結婚",2011-11-22
太鼓達人決定版,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,2011-11-23
太鼓達人決定版 太鼓同捆版,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,2011-11-23
聖闘士星矢戰記,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,2011-11-23
聖闘士星矢戰記 限量黃金版,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,2011-11-23
神來也大老二,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,2011-11-23
白熊鈴星群,未來數位有限公司,PC單機,限,"性,虛擬戀愛或結婚",2011-11-24
PS3真三國無雙6猛將傳 ( 中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2011-11-24
PS3真三國無雙6 猛將傳 2合1 版 ( 中文版),臺灣光榮特庫摩股份有限公司,PS3,輔12,暴力,2011-11-24
宠物咖啡屋,Totally Apps Holdings Limited,手機遊戲,護,未涉及任何情節,2011-11-24
iLoveCoffee,遊戲新幹線,WEB,普,未涉及任何情節,2011-11-30
假面騎士 巔峰英雄 FOURZE,台灣萬代南夢宮娛樂股份有限公司,Wii,輔12,未涉及任何情節,2011-12-01
假面騎士 巔峰英雄 FOURZE,台灣萬代南夢宮娛樂股份有限公司,PSP,輔12,未涉及任何情節,2011-12-01
機動戰士鋼彈 極限VS,台灣萬代南夢宮娛樂股份有限公司,PS3,輔12,未涉及任何情節,2011-12-01
黑洞快跑,美商特納傳播股份有限公司台灣分公司,PC線上,普,未涉及任何情節,2011-12-01
黑,紅心辣椒娛樂科技股份有限公司,PC線上,限,"暴力,恐怖",2011-12-02
《網路創世紀》高階角色,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔15,暴力,2011-12-03
《網路創世紀》三個月遊戲時間代碼,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔15,暴力,2011-12-03
《網路創世紀》第七名角色欄位,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔15,暴力,2011-12-03
《網路創世紀》船長同捆包,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔15,暴力,2011-12-03
《網路創世紀》六個月遊戲時間代碼,Electronic Arts Asia Pacific Pte Ltd,PC線上,輔15,暴力,2011-12-03
大航海世紀 2070,英特衛多媒體(股)公司,PC單機,護,暴力,2011-12-06
聖殿騎士,英特衛多媒體(股)公司,PC單機,輔15,暴力,2011-12-06
寶貝兒來吧!,Com2uS,手機遊戲,輔12,暴力,2011-12-06
三國立志傳3+曹操傳+攻略,光譜資訊股份有限公司,PC單機,護,未涉及任何情節,2011-12-06
吞食三國,龍成網路有限公司,WEB,輔12,暴力,2011-12-07
老子有錢Online臉書遊戲,銀河線上股份有限公司,WEB,輔12,棋牌益智,2011-12-08
監獄兔 限定版,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,2011-12-08
七龍珠Z 終極炸裂 日文版,台灣萬代南夢宮娛樂股份有限公司,Xbox360,輔15,暴力,2011-12-08
七龍珠Z 終極炸裂 日文版,台灣萬代南夢宮娛樂股份有限公司,PS3,輔15,暴力,2011-12-08
辟邪除妖 完全包,台灣索尼互動娛樂股份有限公司,PS3,輔12,"恐怖,棋牌益智",2011-12-08
越戰風暴Online,九禾遊戲企業股份有限公司,PC線上,輔15,"暴力,恐怖,虛擬戀愛或結婚",2011-12-08
馬兒快跑,Com2uS,手機遊戲,輔12,未涉及任何情節,2011-12-08
冰與火之歌：權力遊戲 創世紀-平裝版,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2011-12-09
冰與火之歌-史塔克限定版-790,光譜資訊股份有限公司,PC單機,普,未涉及任何情節,2011-12-09
舞力全開3,華星科藝股份有限公司,PS3,普,未涉及任何情節,2011-12-09
舞力全開兒童版 2,華星科藝股份有限公司,Xbox360,普,未涉及任何情節,2011-12-09
型可塑 2 中文版,華星科藝股份有限公司,Xbox360,普,未涉及任何情節,2011-12-10
神來也13支,慧邦科技股份有限公司,手機遊戲,輔12,棋牌益智,2011-12-12
勇者傳說-王者之力包,香港商聚樂數位有限公司台灣分公司,PC線上,護,暴力,2011-12-13
爆漫王 漫畫家之路,台灣萬代南夢宮娛樂股份有限公司,NDS,普,未涉及任何情節,2011-12-15
家庭訓練機 夢幻主題樂園 踏墊同捆版,台灣萬代南夢宮娛樂股份有限公司,Wii,普,未涉及任何情節,2011-12-15
