smeetingDate,meetingRoom,meetingTypeName,jointCommittee,meetingName,meetingContent,legislatorNameList,
106/09/27,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第4會期教育及文化委員會第1次全體委員會議,選舉第9屆第4會期本會召集委員,,
106/09/27,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第1次全體委員會議,選舉第9屆第4會期本會召集委員,,
106/09/27,紅樓202會議室,內政委員會,無,立法院第9屆第4會期內政委員會第1次全體委員會議,選舉本會召集委員,,
106/09/27,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第1次全體委員會議,選舉立法院第9屆第4會期本會召集委員,,
106/09/27,紅樓302會議室,司法及法制委員會,無,立法院第9屆第4會期司法及法制委員會第1次全體委員會議,選舉第9屆第4會期本會召集委員,,
106/09/27,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第4會期社會福利及衛生環境委員會第1次全體委員會議,選舉第9屆第4會期本會召集委員,,
106/09/27,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第1次全體委員會議,選舉立法院第9屆第4會期本會召集委員,,
106/09/28,紅樓302會議室,司法及法制委員會,無,立法院第9屆第4會期司法及法制委員會第2次全體委員會議,一、邀請司法院秘書長列席說明立法計畫，並備質詢。二、處理中華民國105及106年度中央政府總預算關於司法院主管預算凍結項目共6案。,葉宜津;吳志揚;柯建銘;段宜康;王育敏;李俊俋;蔡易餘;鍾孔炤;林為洲;黃國昌;尤美女;李麗芬;楊鎮浯;鄭天財Sra．Kacaw;孔文吉;王惠美;徐榛蔚;蔣乃辛;黃偉哲;邱志偉;周春米;張麗善;劉櫂豪;鄭運鵬;林德福,
106/09/28,議場三樓會議室,朝野黨團協商,無,立法院黨團協商,研商「107年度中央政府總預算案」及「107年度至108年度中央政府流域綜合治理計畫第3期特別預算案」等相關事宜。,,
106/09/28,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第2次全體委員會議,邀請國家通訊傳播委員會主任委員詹婷怡列席報告業務概況，並備質詢。(9月28日及30日二天一次會),鄭寶清;陳歐珀;趙正宇;林俊憲;李昆澤;鄭運鵬;黃國書;洪慈庸;徐榛蔚;陳素月;周春米;鍾佳濱;李鴻鈞;葉宜津;黃偉哲;林德福;吳志揚;孔文吉;王惠美;蔣乃辛;邱志偉;鍾孔炤;張麗善;陳賴素美;陳雪生;羅明才,
106/09/28,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第2次全體委員會議,邀請公平交易委員會主任委員列席報告業務概況，並備質詢。(106年9月28日、9月30日二天一次會),黃偉哲;徐永明;王惠美;高志鵬;蘇震清;孔文吉;管碧玲;陳明文;邱志偉;陳超明;張麗善;蕭美琴;蘇治芬;邱議瑩;吳志揚;林德福;黃國書;鄭運鵬;徐榛蔚;蔣乃辛;鍾孔炤;周春米;蔡易餘;陳賴素美;劉櫂豪;林俊憲;羅明才;林岱樺;林淑芬,
106/09/28,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第4會期教育及文化委員會第2次全體委員會議,處理106年度中央政府總預算有關中央研究院主管預算凍結項目共18案。（詢答及處理）（9月28日及30日二天一次會）,陳亭妃;蘇巧慧;柯志恩;吳思瑤;張廖萬堅;蔣乃辛;李麗芬;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;許智傑;陳宜民;陳學聖;林德福;邱志偉;吳志揚;黃偉哲;鄭運鵬;孔文吉;王惠美;徐榛蔚;黃國書;鍾孔炤;張麗善;陳賴素美;高金素梅;羅明才;賴士葆,
106/09/28,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第2次全體委員會議,邀請行政院主計總處朱主計長澤民、審計部林審計長慶隆率所屬單位主管列席業務報告，並備質詢。(9月28日及9月30日兩天一次會),盧秀燕;吳秉叡;黃國昌;賴士葆;林德福;王榮璋;江永昌;施義芳;費鴻泰;郭正亮;陳賴素美;曾銘宗;李昆澤;吳志揚;黃偉哲;鄭運鵬;蔣乃辛;李麗芬;王惠美;徐榛蔚;邱志偉;鍾孔炤;張麗善;羅明才;楊鎮浯,
106/09/30,紅樓302會議室,司法及法制委員會,無,立法院第9屆第4會期司法及法制委員會第2次全體委員會議,一、邀請司法院秘書長列席說明立法計畫，並備質詢。二、處理中華民國105及106年度中央政府總預算關於司法院主管預算凍結項目共6案。,,
106/09/30,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第2次全體委員會議,繼續邀請行政院主計總處朱主計長澤民、審計部林審計長慶隆率所屬單位主管列席業務報告，並備質詢。(9月28日及9月30日兩天一次會) ,,
106/09/30,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第4會期教育及文化委員會第2次全體委員會議,處理106年度中央政府總預算有關中央研究院主管預算凍結項目共18案。（詢答及處理）（9月28日及30日二天一次會）,,
106/09/30,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第2次全體委員會議,邀請國家通訊傳播委員會主任委員詹婷怡列席報告業務概況，並備質詢。(9月28日及30日二天一次會),,
106/09/30,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第2次全體委員會議,邀請公平交易委員會主任委員列席報告業務概況，並備質詢。(106年9月28日、9月30日二天一次會),,
106/10/02,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第4會期教育及文化委員會第3次全體委員會議,邀請教育部部長就「課綱審查回歸教育專業，不容政治干預」進行專題報告，並備質詢。（10月2日及5日二天一次會）,吳思瑤;蘇巧慧;柯志恩;陳亭妃;張廖萬堅;高金素梅;蔣乃辛;許智傑;李麗芬;陳學聖;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;何欣純;蔡培慧;鍾佳濱;黃國昌;林德福;陳宜民;管碧玲;徐榛蔚;陳怡潔;黃國書;鄭天財Sra．Kacaw;吳志揚;吳焜裕;江啟臣;王惠美;呂玉玲;林俊憲;黃偉哲;蔡易餘;邱志偉;孔文吉;鍾孔炤;廖國棟Sufin．Siluko;羅明才;黃昭順;周陳秀霞;張麗善;尤美女,
106/10/02,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第3次全體委員會議,邀請金融監督管理委員會顧主任委員立雄就「強化我國金融業公司治理並對兆豐案及永豐案後續之調查結果」進行專題報告，並備質詢。,黃國昌;吳秉叡;曾銘宗;盧秀燕;賴士葆;王榮璋;余宛如;郭正亮;施義芳;陳賴素美;江永昌;羅明才;費鴻泰;林德福;李昆澤;江啟臣;徐榛蔚;王惠美;呂玉玲;陳怡潔;黃偉哲;黃國書;鄭天財Sra．Kacaw;吳志揚;林俊憲;高金素梅;蔣萬安;蔣乃辛;廖國棟Sufin．Siluko;鍾孔炤;蔡易餘;黃昭順;周陳秀霞;顏寬恒,
106/10/02,紅樓302會議室,司法及法制委員會,無,立法院第9屆第4會期司法及法制委員會第3次全體委員會議,邀請總統府秘書長、司法院秘書長、法務部部長就「司法改革國是會議執行過程檢討、分組決議具體回應及後續執行與立法期程」進行專題報告，並備質詢。,吳志揚;廖國棟Sufin．Siluko;林為洲;王育敏;鄭天財Sra．Kacaw;楊鎮浯;蔡易餘;王惠美;徐永明;蕭美琴;尤美女;李俊俋;葉宜津;林德福;周春米;徐榛蔚;高金素梅;馬文君;陳明文;鍾孔炤;管碧玲;蔣乃辛;孔文吉;羅明才;周陳秀霞;顏寬恒;許毓仁;李彥秀;呂玉玲;黃偉哲;林俊憲;劉櫂豪;劉世芳;邱志偉;鍾佳濱,
106/10/02,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第4會期社會福利及衛生環境委員會第2次全體委員會議,邀請勞動部部長列席報告業務概況，並備質詢。,陳宜民;陳曼麗;吳玉琴;許淑華;楊曜;李彥秀;徐志榮;邱泰源;黃秀芳;蔣萬安;林德福;周陳秀霞;盧秀燕;劉建國;鍾佳濱;黃國書;江啟臣;徐榛蔚;王惠美;劉建國;吳焜裕;陳瑩;鍾孔炤;鄭天財Sra．Kacaw;吳志揚;黃偉哲;林俊憲;高金素梅;陳賴素美;蔣乃辛;王榮璋;廖國棟Sufin．Siluko;李昆澤;黃昭順;羅明才;顏寬恒;陳怡潔;林淑芬;蔡易餘;呂玉玲,
106/10/02,紅樓301會議室,外交及國防委員會,無,立法院第9屆第4會期外交及國防委員會第2次全體委員會議,一、邀請外交部部長李大維報告業務概況，並備質詢。二、處理院會交付外交部106年度中央政府總預算決議凍結案等11案。三、審查行政院函請審議「外交部及駐外館處文件證明條例部分條文修正草案」案。四、審查本院委員顏寬恒等21人擬具「外交部及駐外館處文件證明條例部分條文修正草案」案。五、審查本院委員蔡適應等19人擬具「外交部及駐外館處文件證明條例第十四條及第二十一條條文修正草案」案。六、審查本院委員莊瑞雄等16人擬具「外交部及駐外館處文件證明條例第十四條、第十五條之一及第二十六條之一條文修正草案」案。七、審查本院委員江永昌等17人擬具「外交部及駐外館處文件證明條例增訂第二十六條之一條文草案」案。,羅致政;蔡適應;劉世芳;吳焜裕;王定宇;林昶佐;江啟臣;呂玉玲;馬文君;莊瑞雄;許毓仁;吳志揚;王惠美;徐永明;鄭天財Sra．Kacaw;呂孫綾;林俊憲;黃偉哲;林德福;鍾佳濱;徐榛蔚;高金素梅;廖國棟Sufin．Siluko;蕭美琴;陳明文;管碧玲;蔣乃辛;孔文吉;蔡易餘;羅明才;周陳秀霞;顏寬恒;鍾孔炤;葉宜津;邱志偉;劉建國,
106/10/02,紅樓202會議室,內政委員會,無,立法院第9屆第4會期內政委員會第2次全體委員會議,一、處理106年度中央政府總預算有關行政院預算凍結項目報告案。二、處理106年度中央政府總預算有關不當黨產處理委員會預算凍結項目報告案。三、處理106年度中央政府總預算有關客家委員會及所屬預算凍結項目報告案。四、處理106年度中央政府總預算有關臺灣省政府預算凍結項目報告案。五、處理106年度中央政府總預算有關福建省政府預算凍結項目報告案。{二天一次會},賴瑞隆;張宏陸;陳怡潔;鄭天財Sra．Kacaw;林麗蟬;谷辣斯．尤達卡Kolas Yotaka;曾銘宗;洪宗熠;徐榛蔚;陳其邁;顏寬恒;吳琪銘;趙天麟;黃昭順;林俊憲;陳歐珀;邱議瑩;黃偉哲;黃國書;吳志揚;呂玉玲;周春米;劉世芳;王惠美;蕭美琴;林德福;高金素梅;蘇震清;陳明文;邱志偉;蔣萬安;廖國棟Sufin．Siluko;葉宜津;蔣乃辛;孔文吉;蔡易餘;羅明才;陳雪生;鍾孔炤;周陳秀霞;姚文智,
106/10/02,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第3次全體委員會議,邀請交通部部長賀陳旦列席報告業務概況，並備質詢。（10月2日及5日二天一次會）,鄭運鵬;李昆澤;洪慈庸;鄭寶清;林俊憲;周春米;陳歐珀;鍾佳濱;黃國書;王定宇;徐榛蔚;陳素月;陳雪生;李鴻鈞;鄭天財Sra．Kacaw;蕭美琴;施義芳;邱志偉;黃國昌;羅致政;黃偉哲;呂孫綾;邱議瑩;江啟臣;吳焜裕;蔡易餘;李彥秀;呂玉玲;王惠美;劉世芳;林德福;趙正宇;高金素梅;林岱樺;蘇震清;陳明文;蔣萬安;葉宜津;蔣乃辛;孔文吉;張宏陸;黃昭順;鍾孔炤;羅明才;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;顏寬恒;周陳秀霞;姚文智;趙天麟;吳志揚;賴瑞隆;劉櫂豪;劉建國,
106/10/02,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第3次全體委員會議,邀請國家發展委員會主任委員列席報告業務概況，並備質詢。,林岱樺;邱議瑩;徐永明;王惠美;黃偉哲;蕭美琴;蘇震清;陳明文;蘇治芬;陳超明;管碧玲;孔文吉;邱志偉;張麗善;高志鵬;賴瑞隆;徐榛蔚;姚文智;余宛如;林俊憲;陳亭妃;陳歐珀;曾銘宗;林德福;王定宇;鄭天財Sra．Kacaw;吳焜裕;吳志揚;陳曼麗;劉世芳;呂玉玲;江啟臣;廖國棟Sufin．Siluko;蔡易餘;高金素梅;鍾孔炤;馬文君;蔣乃辛;羅明才;黃昭順;莊瑞雄;周陳秀霞;顏寬恒;陳雪生;鍾佳濱;趙天麟;劉建國,
106/10/03,紅樓201會議室,程序委員會,無,第9屆第4會期程序委員會第3次會議, 審定本院第9屆第4會期第3次會議議事日程及  人民請願案,,
106/10/05,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第4會期社會福利及衛生環境委員會第2次全體委員會議,一、邀請行政院環境保護署署長列席報告業務概況，並備質詢。二、邀請行政院環境保護署署長、衛生福利部部長及經濟部次長針對「臺中火力發電廠所產生空氣污染對鄰近中彰投縣市民眾健康之影響，以及秋冬之際臺灣面臨空氣污染，政府因應對策及具體改善作為」列席報告，並備質詢。,陳宜民;陳曼麗;吳玉琴;許淑華;林靜儀;周陳秀霞;邱泰源;王惠美;林德福;羅明才;鄭天財Sra．Kacaw;顏寬恒;陳瑩;蕭美琴;江啟臣;黃秀芳;鍾孔炤;蔣萬安;李彥秀;林俊憲;楊曜;吳焜裕;何欣純;管碧玲;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;陳賴素美;徐榛蔚;高金素梅;賴瑞隆;蔡易餘;林淑芬;蔣乃辛;黃偉哲;呂玉玲;陳歐珀;張麗善;邱志偉,
106/10/05,群賢樓101會議室,教育及文化委員會,無,立法院第9屆第4會期教育及文化委員會第3次全體委員會議,一、審查委員蔣乃辛等18人擬具「學校衛生法第二十三條之三及第二十四條條文修正草案」案。二、審查委員賴士葆等20人擬具「學校衛生法第十九條、第二十二條及第二十三條之四條文修正草案」案。三、審查委員蔣萬安等19人擬具「學校衛生法第二十三條條文修正草案」案。四、審查委員蔣乃辛等18人擬具「學校衛生法第二十三條條文修正草案」案。五、審查委員蔣乃辛等17人擬具「學校衛生法增訂第二十四條之一條文草案」案。六、審查委員蔣乃辛等18人擬具「學校衛生法第二十三條之一條文修正草案」案。（詢答及審查）（10月2日及5日二天一次會）,張廖萬堅;蘇巧慧;柯志恩;吳思瑤;陳亭妃;蔣乃辛;李麗芬;何欣純;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;許智傑;高金素梅;蔡培慧;陳學聖;曾銘宗;賴士葆;鄭天財Sra．Kacaw;江啟臣;林德福;鍾佳濱;管碧玲;徐榛蔚;徐永明;林俊憲;孔文吉;張麗善;黃昭順;黃偉哲;呂玉玲;邱志偉;賴瑞隆;陳歐珀;黃國書;吳焜裕;鍾孔炤;劉世芳;劉櫂豪;羅明才;陳賴素美;周陳秀霞;蕭美琴,
106/10/05,紅樓202會議室,內政委員會,無,立法院第9屆第4會期內政委員會第2次全體委員會議,一、處理106年度中央政府總預算有關行政院預算凍結項目報告案。二、處理106年度中央政府總預算有關不當黨產處理委員會預算凍結項目報告案。三、處理106年度中央政府總預算有關客家委員會及所屬預算凍結項目報告案。四、處理106年度中央政府總預算有關臺灣省政府預算凍結項目報告案。五、處理106年度中央政府總預算有關福建省政府預算凍結項目報告案。{二天一次會},,
106/10/05,紅樓302會議室,司法及法制委員會,無,立法院第9屆第4會期司法及法制委員會第4次全體委員會議,邀請司法院秘書長、法務部部長就「我國赦免法歷年執行情形與保外就醫制度之檢討」進行專題報告，並備質詢。,王育敏;李俊俋;廖國棟Sufin．Siluko;蔡易餘;尤美女;鄭天財Sra．Kacaw;鍾孔炤;段宜康;徐永明;劉櫂豪;鄭運鵬;林為洲;蕭美琴;楊鎮浯;徐榛蔚;呂玉玲;陳歐珀;張麗善;邱志偉;林俊憲;劉世芳;蔣乃辛;羅明才;周陳秀霞;高金素梅;顏寬恒;黃偉哲;孔文吉,
106/10/05,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第4次全體委員會議,邀請財政部許部長虞哲、經濟部沈部長榮津、國家發展委員會陳主任委員美伶等就「如何具體提升政府及民間的投資，落實加速投資台灣」進行專題報告，並備質詢。,吳秉叡;盧秀燕;林德福;賴士葆;林昶佐;余宛如;王榮璋;施義芳;陳賴素美;郭正亮;羅明才;江永昌;費鴻泰;曾銘宗;鄭天財Sra．Kacaw;蔡易餘;王惠美;黃國昌;張麗善;李麗芬;黃昭順;呂玉玲;陳歐珀;蔣乃辛;邱志偉;林俊憲;何欣純;鍾佳濱;吳焜裕;管碧玲;蔣萬安;黃偉哲;蕭美琴;周陳秀霞;李昆澤;高金素梅;鍾孔炤;徐榛蔚;盧秀燕,
106/10/05,紅樓301會議室,外交及國防委員會,無,立法院第9屆第4會期外交及國防委員會第3次全體委員會議,一、邀請僑務委員會委員長吳新興報告業務概況，並備質詢。二、處理院會交付僑務委員會106年度中央政府總預算決議第2目「綜合規劃業務」項下「國內慶典活動接待服務」凍結300萬元提出書面報告後，始得動支案。,林昶佐;江啟臣;王定宇;羅致政;蔡適應;呂玉玲;劉世芳;莊瑞雄;吳焜裕;鍾佳濱;馬文君;呂孫綾;許毓仁;陳賴素美;徐永明;孔文吉;黃偉哲;鄭天財Sra．Kacaw;鄭運鵬;徐榛蔚;張麗善;陳歐珀;鍾孔炤;邱志偉;林俊憲;廖國棟Sufin．Siluko;蔣乃辛;羅明才;蔡易餘;周陳秀霞;蕭美琴;高金素梅,
106/10/05,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第3次全體委員會議,邀請行政院公共工程委員會主任委員吳宏謀列席報告業務概況，並備質詢。（10月2日及5日二天一次會）,李昆澤;鄭寶清;趙正宇;鄭運鵬;陳雪生;鍾佳濱;陳歐珀;黃國書;林俊憲;陳素月;李鴻鈞;鄭天財Sra．Kacaw;徐榛蔚;劉世芳;洪慈庸;鍾孔炤;孔文吉;吳思瑤;江啟臣;吳玉琴;呂玉玲;蕭美琴;顏寬恒;林岱樺;邱志偉;黃偉哲;蔣乃辛;管碧玲;廖國棟Sufin．Siluko;蔣萬安;林昶佐;羅明才;陳賴素美;周陳秀霞;高金素梅;劉櫂豪;張麗善;徐永明,
106/10/05,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第4次全體委員會議,一、邀請經濟部部長列席報告業務概況，並備質詢。二、繼續處理經濟部函，為106年度中央政府總預算決議，國際貿易局「國際貿易」預算凍結30％，檢送專案報告案。,林岱樺;邱議瑩;黃偉哲;徐永明;孔文吉;蕭美琴;蘇震清;張麗善;陳明文;邱志偉;管碧玲;蘇治芬;黃國昌;王惠美;江啟臣;賴瑞隆;高志鵬;鄭天財Sra．Kacaw;徐榛蔚;許毓仁;呂玉玲;郭正亮;吳焜裕;劉世芳;鍾佳濱;陳曼麗;何欣純;鍾孔炤;陳歐珀;林俊憲;廖國棟Sufin．Siluko;蔣乃辛;黃昭順;蔣萬安;莊瑞雄;馬文君;陳賴素美;李昆澤;周陳秀霞;羅明才;蔡易餘;劉櫂豪;林德福;鄭運鵬;陳超明,
106/10/06,紅樓301會議室,紀律委員會,無,第9屆第4會期紀律委員會第1次召集委員會議商議排定本(第4)會期各月輪值召集委員人選,議排定本(第4)會期各月輪值召集委員人選,,
106/10/11,紅樓301會議室,外交及國防委員會,無,立法院第9屆第4會期外交及國防委員會第4次全體委員會議,一、邀請國防部部長馮世寬報告業務概況，並備質詢。二、處理院會交付國防部105及106年度中央政府總預算決議凍結案等18案。【機密預算於處理時秘密報告】,羅致政;蔡適應;江啟臣;莊瑞雄;林昶佐;王定宇;劉世芳;馬文君;許毓仁;呂玉玲;吳焜裕;呂孫綾;鍾佳濱;王惠美;林麗蟬;邱志偉;徐永明;孔文吉;林德福;徐榛蔚;李彥秀;蔡易餘;黃偉哲;鍾孔炤;陳明文;蔣乃辛;林俊憲;張麗善;蔣萬安;黃昭順;羅明才;陳怡潔;周陳秀霞;李昆澤;鄭天財Sra．Kacaw;蕭美琴;吳志揚;陳歐珀,
106/10/11,紅樓302會議室,司法及法制委員會,教育及文化委員會,立法院第9屆第4會期司法及法制、教育及文化委員會第1次聯席會議,審查行政院函請審議「國家人權博物館組織法草案」案。,段宜康;柯建銘;吳志揚;王育敏;葉宜津;李俊俋;蔡易餘;蔣乃辛;劉櫂豪;李麗芬;楊鎮浯;鍾孔炤;王定宇;尤美女;廖國棟Sufin．Siluko;李昆澤;蕭美琴;徐永明;黃偉哲;鄭天財Sra．Kacaw;林麗蟬;馬文君;孔文吉;張宏陸;徐榛蔚;李彥秀;劉世芳;林俊憲;邱志偉;陳明文;張麗善;蔣萬安;黃昭順;羅明才;陳怡潔;周陳秀霞;鍾佳濱;陳歐珀;柯志恩;許智傑;陳學聖;林為洲;張廖萬堅;林德福,
106/10/11,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第5次全體委員會議,一、審查行政院函請審議「有機農業促進法草案」案。二、審查本院委員陳亭妃等22人擬具「有機農業促進條例草案」案。三、審查本院委員蕭美琴等22人擬具「有機農糧產業促進條例草案」案。(本日僅進行詢答),林岱樺;邱議瑩;黃偉哲;徐永明;蕭美琴;孔文吉;張麗善;陳明文;蘇震清;陳超明;管碧玲;邱志偉;王惠美;趙天麟;蘇治芬;高志鵬;吳志揚;江啟臣;林德福;馬文君;吳焜裕;劉世芳;李彥秀;林俊憲;蔡易餘;鍾孔炤;黃昭順;蔣萬安;羅明才;周陳秀霞;吳秉叡;劉建國;徐榛蔚;鍾佳濱;陳歐珀,
106/10/11,九樓大禮堂,財政委員會,無,立法院第9屆第4會期財政委員會第5次全體委員會議,一、討論中華民國107年度中央政府總預算案（含附屬單位預算及綜計表－營業及非營業部分）審查日程暨審查分配表草案。二、審查行政院函請審議「貨物稅條例增訂第九條之一及第十二條之六條文草案」案。三、審查行政院函請審議「海關進口稅則部分稅則修正草案(促進太陽光電產業發展；增註及稅則稅率24 項)」案。四、審查行政院函請審議「海關進口稅則部分稅則修正草案(落實臺巴經濟合作協定；增註及稅則稅率60 項)」案。(10月11日及10月12日兩天一次會) ,黃國昌;林德福;吳秉叡;盧秀燕;賴士葆;王榮璋;施義芳;陳歐珀;費鴻泰;郭正亮;曾銘宗;鄭天財Sra．Kacaw;蔣萬安;陳賴素美;羅明才;徐榛蔚;江永昌;蕭美琴;吳志揚;黃偉哲;張麗善;蘇震清;江啟臣;邱志偉;劉世芳;林俊憲;蔡易餘;鍾孔炤;周陳秀霞;李昆澤,
106/10/11,紅樓202會議室,內政委員會,無,立法院第9屆第4會期內政委員會第3次全體委員會議,一、邀請原住民族委員會主任委員夷將‧拔路兒Icyang Parod率同所屬列席報告業務概況，並備質詢。二、處理106年度中央政府總預算有關原住民族委員會預算凍結項目報告案計10案(含報告事項6案)。三、審查行政院函請審議「原住民身分法修正草案」案。四、審查本院親民黨黨團擬具「原住民身分法第二條條文修正草案」案。五、審查本院時代力量黨團擬具「原住民身分法第二條條文修正草案」案。六、審查本院委員李俊俋等21人擬具「原住民身分法部分條文修正草案」案。七、審查本院委員陳瑩等18人擬具「原住民身分法第八條條文修正草案」案。八、審查本院委員鄭天財Sra Kacaw等18人擬具「原住民身分法部分條文修正草案」案九、審查本院委員林俊憲等21人擬具「原住民身分法修正草案」案。,曾銘宗;鄭天財Sra．Kacaw;林麗蟬;張宏陸;洪宗熠;黃昭順;陳怡潔;陳其邁;劉世芳;趙天麟;吳琪銘;谷辣斯．尤達卡Kolas Yotaka;賴瑞隆;徐榛蔚;孔文吉;陳瑩;廖國棟Sufin．Siluko;蕭美琴;黃偉哲;徐永明;吳志揚;鍾佳濱;林德福;馬文君;李彥秀;陳明文;林俊憲;邱志偉;蔡易餘;陳歐珀;蘇震清;張麗善;鍾孔炤;蔣萬安;羅明才;陳雪生;周陳秀霞;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;葉宜津;姚文智;高金素梅;江啟臣;顏寬恒,
106/10/11,紅樓302會議室,司法及法制委員會,內政委員會,立法院第9屆第4會期司法及法制、內政委員會第1次聯席會議,一、併案審查委員蔡易餘等19人、時代力量黨團、委員Kolas Yotaka等17人、委員賴瑞隆等18人分別擬具廢止「蒙藏委員會組織法」案。二、併案審查委員蔡易餘等19人、時代力量黨團分別擬具廢止「蒙藏邊區人員任用條例」案。三、審查行政院函請審議「國家住宅及都市更新中心設置條例草案」案。,吳志揚;段宜康;張宏陸;楊鎮浯;賴瑞隆;陳怡潔;吳琪銘;林為洲;顏寬恒;蔡易餘;曾銘宗;鍾孔炤;林昶佐;尤美女;谷辣斯．尤達卡Kolas Yotaka;姚文智,
106/10/11,群賢樓801會議室,社會福利及衛生環境委員會,無,立法院第9屆第4會期社會福利及衛生環境委員會第3次全體委員會議,立法院第9屆第4會期社會福利及衛生環境委員會第3次全體委員會議一、繼續處理中華民國106年度中央政府總預算案有關衛生福利部預算凍結案計14案(含報告事項13案及討論事項1案)。二、邀請衛生福利部部長列席報告業務概況，並備質詢。,李彥秀;蔣萬安;許淑華;林靜儀;吳玉琴;邱泰源;徐志榮;劉建國;周陳秀霞;黃秀芳;王榮璋;蕭美琴;鍾佳濱;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;江啟臣;陳宜民;徐榛蔚;李麗芬;鄭天財Sra．Kacaw;陳曼麗;吳志揚;林麗蟬;張麗善;陳瑩;林淑芬;劉世芳;林俊憲;蔡易餘;黃偉哲;羅明才;邱志偉;陳歐珀;蘇震清;吳秉叡;李昆澤;王惠美;吳焜裕;鍾孔炤,
106/10/11,紅樓201會議室,交通委員會,無,立法院第9屆第4會期交通委員會第4次全體委員會議,一、審查委員盧秀燕等16人擬具「發展觀光條例部分條文修正草案」案。二、審查委員黃國書等19人擬具「發展觀光條例第六條條文修正草案」案。三、審查委員余宛如等17人擬具「發展觀光條例第二十七條條文修正草案」案。四、審查時代力量黨團擬具「發展觀光條例第二十七條及第五十五條條文修正草案」案。五、審查委員陳歐珀等18人擬具「發展觀光條例第二十九條條文修正草案」案。六、審查委員鄭運鵬等20人擬具「發展觀光條例第三十二條條文修正草案」案。七、審查委員林德福等21人擬具「發展觀光條例第三十八條條文修正草案」案。八、審查委員黃國書等19人擬具「發展觀光條例第三十八條條文修正草案」案。九、審查委員陳歐珀等18人擬具「發展觀光條例第五十三條條文修正草案」案。十、審查委員陳素月等16人擬具「發展觀光條例第六十五條條文修正草案」案。 （以上10案於詢答時合併進行）（10月11日及10月12日兩天一次會）,李昆澤;鄭寶清;陳歐珀;趙正宇;徐榛蔚;洪慈庸;黃國書;鍾佳濱;周春米;葉宜津;陳素月;林俊憲;陳雪生;李鴻鈞;林德福;鄭運鵬;王惠美;蕭美琴;徐永明;江啟臣;吳志揚;黃偉哲;孔文吉;馬文君;林麗蟬;李彥秀;邱志偉;陳明文;蔡易餘;劉世芳;蘇震清;張麗善;鍾孔炤;蔣萬安;黃昭順;羅明才;陳怡潔;盧秀燕;周陳秀霞;姚文智;鄭天財Sra．Kacaw;劉櫂豪,
106/10/11,群賢樓802會議室,程序委員會,無,第9屆第4會期程序委員會第4次會議, 審定本院第9屆第4會期第4次會議議事日程及  人民請願案,,
106/10/12,紅樓101會議室,經濟委員會,無,立法院第9屆第4會期經濟委員會第6次全體委員會議,邀請行政院農業委員會主任委員列席報告業務概況，並備質詢。,林岱樺;邱議瑩;黃偉哲;徐永明;陳明文;蕭美琴;管碧玲;孔文吉;張麗善;蘇震清;陳超明;高志鵬;邱志偉;王惠美;鍾佳濱;賴瑞隆;江啟臣;吳志揚;蘇巧慧;林靜儀;林俊憲;黃昭順;周陳秀霞;鍾孔炤;徐榛蔚;何欣純;馬文君;蘇治芬;蔣乃辛;高金素梅;羅明才;周春米;陳歐珀;陳雪生;呂玉玲;顏寬恒;李彥秀;陳怡潔;蔡易餘;陳學聖;鄭天財Sra．Kacaw;高潞．以用．巴魕剌Kawlo．Iyun．Pacidal;吳焜裕;陳其邁,
