新北市新店區寶興路45巷8弄6號1樓	1020611	1060610	中餐烹調丙級	上林餐飲事業股份有限公司	
臺北市大安區四維路18號	1020828	1060827	中餐烹調丙級		
臺北市中正區汀洲路三段40號	1041209	1081208	中餐烹調丙級		
西屯區工業區十路11號之1號	1020813	1060812	中餐烹調丙級		
臺北市大安區復興南路一段103號9樓之2	1041211	1081210	中餐烹調丙級	太魯閣國際股份有限公司	
臺北市中正區中山南路7號	1041123	1081122	中餐烹調丙級		
新北市五股區五權七路77號	1040827	1080826	中餐烹調丙級	統鮮美食股份有限公司	
臺中市霧峰區中正路1269號	1030420	1070419	中餐烹調乙級		
大雅區學府路230號	1031121	1071120	中餐烹調丙級	台中市大雅區大雅國小	
臺中市西屯區福星北路18號	1050717	1090716	中餐烹調丙級	玖芳資產管理股份有限公司	
新竹市新竹市東區公道五路二段105號	1020317	1060316	中餐烹調丙級	上海鄉村餐飲股份有限公司	
高雄市前金區民生二路202號	1040720	1080719	中餐烹調丙級	高雄國賓大飯店	
臺北市大安區台北市忠孝東路4段172號	1030930	1070929	中餐烹調丙級	神旺大飯店	
西屯區市政路77號	1021211	1061210	中餐烹調丙級	日月千禧酒店股份有限公司	
臺北市大安區信義路四段236號2樓	1030419	1070418	中餐烹調丙級	吉品海鮮股份有限公司	
西屯區朝富路258號	1020717	1060716	中餐烹調丙級	阿秋大肥鵝(股)公司	
東區台中路153號--臺中國小午餐廚房	1021101	1061031	中餐烹調乙級		
南區樹義里樹義路39巷1號	1021221	1061220	中餐烹調丙級	潔達有限公司	
臺北市信義區信義路六段15巷16號1樓	1050304	1090303	中餐烹調丙級		
高雄市鳳山區青年路二段586號1樓	1030505	1070504	中餐烹調丙級	大新小吃店	
基隆市安樂區基隆市復興路151號	1021025	1061024	中餐烹調丙級	全家福海鮮樓復興店	
臺北市內湖區文湖街60巷32號1樓	1050426	1090425	中餐烹調乙級	福氣食品有限公司	
臺北市中山區雙城街28巷3號2樓	1050305	1090304	中餐烹調丙級	欣葉餐廳	
臺北市大安區仁愛路3段160號	1030123	1070122	中餐烹調丙級	福華飯店	
基隆市中山區基隆市復興路283號	1021208	1061207	中餐烹調丙級	中南海小吃店	
桃園市德壽街10號	1030722	1070721	中餐烹調丙級		
臺北市北投區知行路225巷12號	1030804	1070803	中餐烹調丙級	臺北市立關渡醫院	
中西區成功路一號	1021121	1061120	中餐烹調乙級	台南大飯店	
高雄市前金區成功一路266號	1021126	1061125	中餐烹調丙級	漢來美食(股)公司高雄分公司	
臺南市安平區建平11街361號6樓之2(外燴)	1021210	1061209	中餐烹調乙級	外燴-無一定工作地點	
臺南市北區文賢路544號1樓(三禾日本料理)	1021201	1061130	中餐烹調乙級	三禾日本料理	
臺南市北區文賢路544號1樓(三禾日本料理)	1021201	1061130	中餐烹調丙級	三禾日本料理	
臺南市永康區永安一街99號	1020401	1060331	中餐烹調丙級		
臺南市臺南市裕農路389巷3弄18號之3	1030520	1070519	西餐烹調丙級	香格里拉台南遠東國際大飯店	
臺南市中西區西門路一段660號	1031109	1071108	中餐烹調丙級		
臺南市永康區自強路756號	1040426	1080425	中餐烹調丙級		
宜蘭縣礁溪鄉大忠村五峰路69號	1030327	1070326	中餐烹調丙級		
桃園市桃園區民生路107號	1031213	1071212	中餐烹調丙級	雲朗觀光股份有限公司-桃園翰品酒店	
臺北市中正區忠孝東路1段12號	1040714	1080713	中餐烹調丙級	台北喜來登大飯店	
臺南市東區大學路西段89號	1041215	1081214	中餐烹調丙級	香格里拉台南遠東國際大飯店	
臺北市大同區承德路三段49號	1031021	1071020	中餐烹調丙級	三德觀光大飯店股份有限公司	
臺南市南區夏林路397號	1021129	1061128	中餐烹調丙級		
臺南市安南區安和路2段217號3樓(大安順釣蝦場)	1021211	1061210	中餐烹調丙級	大安順釣蝦場	
臺北市中正區南海路56號	1030129	1070128	中餐烹調丙級	台北市立建國高級中學員生消費合作社	
中西區成功路一號	1021121	1061120	中餐烹調乙級	台南大飯店	
臺南市中西區成功路1號	1021121	1061120	中餐烹調乙級	台南大飯店	
臺南市後壁區後壁里42-25號	1031002	1071001	中餐烹調丙級	頂旺團膳便當工廠	
東區東安路258號  臻品美食商行	1020401	1060331	中餐烹調丙級	臻品美食商行	
臺南市南區喜樹路171巷3號(飛祥濠餐飲企劃)	1021129	1061128	中餐烹調丙級	飛祥濠餐飲企劃	
臺南市南區喜樹路171巷3號(飛祥濠餐飲企劃)	1021129	1061128	中餐烹調乙級	飛祥濠餐飲企劃	
臺南市中西區西門路一段660號	1041215	1081214	中餐烹調丙級		
