MOHWM0018.03	食品中微生物之檢驗方法－諾羅病毒之檢驗(自103年10月1日生效)	2014-06-27	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=9350&chk=ACE97200-3C5D-43C1-9E4B-3BE5B2883163	
MOHWM0019.02	食品微生物之檢驗方法－霍亂弧菌之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7796&chk=81ED594D-C918-4A30-8240-B2B429F585E1	
MOHWM0020.00	食品微生物之檢驗方法－包裝飲用水及盛裝飲用水中大腸桿菌群檢驗	2013-12-17	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8517&chk=F28A6A48-587B-47DC-B2E4-83A2B1E82E10	
MOHWM0021.01	食品微生物之檢驗方法－乳品中單核球增多性李斯特菌之檢驗	2013-12-17	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8518&chk=37061196-06B6-4A1B-A0F1-53B056BEF929	
MOHWM0022.01	食品微生物之檢驗方法－包裝飲用水及盛裝飲用水中糞便性鏈球菌之檢驗	2013-12-19	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8524&chk=13DCF392-BC1D-4B08-A1FE-3B9927A789E7	
MOHWM0023.01	食品微生物之檢驗方法－大腸桿菌之檢驗	2013-12-20	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8528&chk=86F1AAB9-5A23-4D75-8AD7-031C0CAB91B5	
MOHWM0024.01	食品微生物之檢驗方法－包裝飲用水及盛裝飲用水中綠膿桿菌之檢驗	2013-12-20	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8529&chk=3A7DEFFE-D016-4DB9-B971-024A236BD536	
MOHWM0025.01	食品微生物之檢驗方法－沙門氏桿菌之檢驗	2013-12-23	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8533&chk=76A5A6AE-726E-48E6-97AB-7A28A195F128	
MOHWM0026.02	食品微生物之檢驗方法－單核球增多性李斯特菌之檢驗	2014-01-09	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8585&chk=30E407E0-AF8B-4ECE-97BC-EB95FEF0D74F	
MOHWM0027.00	食品中微生物之檢驗方法－A型肝炎病毒之檢驗(自103年9月1日生效)	2014-06-16	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=9276&chk=3C85FE34-85BB-486E-B24F-7955E10316A6	
MOHWT0001.03	食品中黴菌毒素檢驗方法－黃麴毒素之檢驗	2015-09-23	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=14090&chk=a86838e0-ff25-4a63-bf79-d21027a71e01&param=pn%3d1%26sid%3d103	
MOHWT0002.01	食品中黴菌毒素檢驗方法－T-2毒素及HT-2毒素之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1889&chk=C5FD5F65-2F56-46C7-BE92-B5A827043BE5	
MOHWT0003.02	食品中黴菌毒素檢驗方法－玉米赤黴毒素之檢驗	2016-08-04	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=21644&chk=58a1913c-de21-4f43-9fc0-e4640dbaad0a&param=pn%3d1%26sid%3d103	
MOHWT0004.01	食品中黴菌毒素檢驗方法－脫氧雪腐鐮刀菌烯醇之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1892&chk=76952887-A73D-4AEC-8CE7-F9CF7FD5F015	
MOHWT0005.01	食品中黴菌毒素檢驗方法－棒麴毒素之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1893&chk=FAEA2CC0-8AB4-424A-92C2-0F6F3ECF69C8	
MOHWT0006.01	食品中黴菌毒素檢驗方法－乳製品中黃麴毒素M1之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1896&chk=BB8B3E87-A17A-4405-A595-943D04666E4B	
MOHWT0008.02	食品中黴菌毒素檢驗方法－橘黴素之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2020&chk=CC2A729B-51BB-4F26-A414-81DA3E834D5D	
MOHWT0009.01	食品中海洋生物毒素之檢驗方法－麻痺性貝毒之檢驗(一)	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=4612&chk=57A271ED-585B-4A32-A6D4-A9A26947837C	
MOHWT0010.01	食品中黴菌毒素檢驗方法－多重毒素之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5576&chk=F9DC6CD3-B0C4-4366-99E1-6B4AA7BDC6BF	
MOHWT0011.03	食品中黴菌毒素檢驗方法－玉米及其製品中伏馬毒素B1和B2之檢驗	2016-09-13	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=21786&chk=a19d41a4-2ebe-406e-83ad-f875da2ddb37&param=pn%3d1%26sid%3d103	
MOHWT0012.01	食品中海洋生物毒素之檢驗方法－河豚毒素之檢驗(一)	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7021&chk=0F9985A0-543F-4DE7-821F-3F6ACE294DAA	
MOHWT0013.01	食品中海洋生物毒素之檢驗方法－河豚毒素之檢驗(二)	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7022&chk=BADAB688-DD33-47D7-B91D-B94D6551BC30	
MOHWT0014.01	食品中海洋生物毒素之檢驗方法－麻痺性貝毒之檢驗(二)	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7048&chk=F33125C1-70B2-4B98-9854-3C917E1D211D	
MOHWT0015.00	食品中黴菌毒素之檢驗方法－脫氧雪腐鐮刀菌烯醇及其乙醯衍生物之檢驗	2013-09-30	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8167&chk=7600D6B7-5EA6-44E5-9A44-6D9E6BA9A867	
MOHWT0016.03	食品中黴菌毒素檢驗方法－赭麴毒素A之檢驗	2014-07-22	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=9430&chk=95618AAA-D626-41B5-8EAB-AF4E0188B594	
MOHWT0017.00	嬰兒穀類輔助食品中黃麴毒素B1之檢驗方法	2015-04-22	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=12275&chk=828efd4c-5c3b-40ff-b3fc-0367c77baec5&param=pn%3d1%26sid%3d103	
MOHWF0001.01	食品中動物性成分檢驗方法－毒鯖河豚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1734&chk=D623DA68-B7CC-41E1-9EC5-06C4AD378A4A	
MOHWF0002.01	食品中動物性成分檢驗方法－黑鯖河豚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1735&chk=6341D837-7486-4A3D-B47C-9D43251A3DA2	
MOHWF0003.01	食品中動物性成分檢驗方法－白鯖河豚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1736&chk=5DC6D754-C88D-41BC-88AE-AC7E1F80E7C9	
MOHWF0004.01	食品中植物性成分檢驗方法－芒果成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1737&chk=13ECCE2C-91F2-4EB4-8DF4-07367763E5D9	
MOHWF0005.01	食品中動物性成分檢驗方法－羊肉製品中含豬肉成分之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1738&chk=DE932C2D-9E66-4789-B212-E9C4E87DDA1A	
MOHWF0006.01	食品中動物性成分檢驗方法－羊乳製品中含牛乳成分之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1739&chk=FB117CA9-A563-4F9C-B96D-904D087F8DDF	
MOHWF0007.01	食品中動物性成分檢驗方法－金線魚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1740&chk=699F9B50-2906-4BAA-85A6-CC233646143E	
MOHWF0008.01	菇類檢驗方法－橘黃裸傘之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1741&chk=130D7679-EFDF-45F9-8372-CC7F3690D0BC	
MOHWF0009.01	食品中動物性成分檢驗方法－吳郭魚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1742&chk=0F5E478B-F495-49B0-83C7-B292C2A894D6	
MOHWF0010.01	菇類檢驗方法－綠褶菇之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1743&chk=2C96A7B8-1BE5-4779-85D5-05F6074AA62B	
MOHWF0011.01	食品中動物性成分檢驗方法－鯖魚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1744&chk=140C740E-A828-4BC0-A7F1-12A4BE2C184E	
MOHWF0012.01	食品中動物性成分檢驗方法－虱目魚成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1745&chk=4F17CBAD-94B2-402C-8FD7-2D555ECCDD11	
MOHWF0013.01	食品中動物性成分檢驗方法－鵝肝製品中含鴨肝之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1746&chk=A213E09E-5D4F-45D2-8F0F-53B15FE61D3D	
MOHWF0014.01	食品中動物性成分檢驗方法－牛肉製品中含豬肉成分之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1747&chk=B0AC3753-F021-4617-A51F-D66FE48C2BD3	
MOHWF0015.01	食品中動物性成分檢驗方法－兔成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1748&chk=C411CFB7-2D92-4D23-8F2B-A5A619E5F617	
MOHWF0016.01	食品中動物性成分檢驗方法－鴕鳥成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1749&chk=9FD77C3A-91D9-4F10-914E-7CD1B868434A	
MOHWF0017.01	食品中動物性成分檢驗方法－火雞成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1750&chk=C58A4EB7-38FD-4828-A2D6-B3E13C7DCF01	
MOHWF0018.01	食品中動物性成分檢驗方法－鵝成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1751&chk=1C9549FE-FF2C-4C37-8CE2-F85A26559725	
MOHWF0019.01	食品中動物性成分檢驗方法－鴨成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1752&chk=BBE5A997-B2DD-4B29-A327-628D87A0A952	
MOHWF0020.01	食品中動物性成分檢驗方法－袋鼠成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1755&chk=1B7083D9-06E1-4EEE-86A2-08CB79B00330	
MOHWF0021.01	食品中動物性成分檢驗方法－鹿成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1756&chk=259C1176-A235-4ED0-9032-4C27F9B7A041	
MOHWF0022.01	食品中動物性成分檢驗方法－羊成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1757&chk=5276FBCB-FDCB-4673-9DDD-5319D37FF15D	
MOHWF0023.01	食品中動物性成分檢驗方法－馬成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1758&chk=CA65666C-0CFC-4B8B-81CA-EC3D02155523	
MOHWF0024.01	食品中動物性成分檢驗方法－豬肉製品中含火雞肉成分之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5748&chk=65E02792-7C37-4308-B364-3C43080E6DC9	
MOHWF0025.01	食品中動物性成分檢驗方法－狗成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5750&chk=BAA63868-AB47-4881-A84D-B15FD66D887C	
MOHWF0026.01	食品中動物性成分檢驗方法－貓成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5751&chk=796DC3F9-72A5-4A8C-A8A6-637EDC63C855	
MOHWF0027.01	食品中動物性成分檢驗方法－鹿肉製品中含豬肉成分之定量檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5765&chk=E1673BB1-FEF5-4C9B-81B9-76933999A7AB	
MOHWF0028.01	食品中動物性成分檢驗方法－蟹成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7388&chk=B386A7E3-2150-4CFB-BC56-25AE27303B94	
MOHWF0029.01	食品中動物性成分檢驗方法－黑鰓兔頭魨成分之定性檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=7390&chk=1751B0B8-7CB6-4138-BC59-424A77CC75D3	
MOHWF0030.01	食品中動物性成分檢驗方法－定性篩選檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8451&chk=79C2AD6C-2409-4BE9-9234-5D0F51BEC1E7	
MOHWF0031.01	食品中植物性成分檢驗方法－花生成分之定性檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8452&chk=CE9973EA-D2BB-4E08-82E6-0F6B107DF34F	
MOHWF0032.01	食品中動物性成分檢驗方法－金絲燕成分之定性檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8456&chk=1C0FB698-78CD-40AA-B840-AF4A5CC9BE4D	
MOHWF0033.02	食品中動物性成分檢驗方法－牛成分之定性檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8457&chk=47F36763-7985-4224-AD98-86786B520A2C	
MOHWF0034.01	食品中動物性成分檢驗方法－豬成分之定性檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8458&chk=F209CEEA-0B2D-4AAD-A179-E2740766C4DC	
MOHWF0035.01	食品中動物性成分檢驗方法－雞成分之定性檢驗	2013-11-27	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8459&chk=86D6BD6E-CAE2-4BC9-BEC2-55DAACAAB23F	
MOHWF0036.01	食品中植物性成分檢驗方法－韭成分之定性檢驗	2013-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8462&chk=FCA85163-9C1E-4BFA-8A88-E696A325F309	
MOHWF0037.01	食品中植物性成分檢驗方法－蔥成分之定性檢驗	2013-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8463&chk=5D71B53B-876D-4ACC-9C88-9207D9715772	
MOHWF0038.01	食品中植物性成分檢驗方法－洋蔥成分之定性檢驗	2013-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8464&chk=34ABFD9D-0309-4B58-98A6-6F91EF64CA21	
MOHWF0039.01	食品中植物性成分檢驗方法－蒜成分之定性檢驗	2013-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8465&chk=0BAD60CD-E94C-4E67-BFA8-7BC09662AA12	
MOHWF0040.01	食品中植物性成分檢驗方法－蕎成分之定性檢驗	2013-11-28	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=8466&chk=0ADBBEBB-9245-43AF-B0C4-61A5C183C27A	
MOHWU0001.02	食品器具、容器、包裝檢驗方法－未以塑膠淋膜紙類製品之檢驗	2015-10-29	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=17227&chk=bd204fd9-e8f0-4bb4-bcc2-8535d87b9c86&param=pn%3d1%26sid%3d103	
MOHWU0002.02	食品器具、容器、包裝檢驗方法－聚甲基丙烯酸甲酯塑膠類之檢驗(自104年2月1日生效)	2014-11-11	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=9983&chk=E1B0E8C5-F931-448F-9ADD-C6C842FF42D7	
MOHWU0003.02	食品器具、容器、包裝檢驗方法－聚甲基戊烯塑膠類之檢驗 	2015-05-04	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=13317&chk=51acd3a7-7982-414f-868d-eacb2c2b2457&param=pn%3d1%26sid%3d103	
MOHWU0004.02	食品器具、容器、包裝檢驗方法－哺乳器具除外之橡膠類之檢驗(自104年2月1日生效)	2014-10-24	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=9901&chk=B7E14C82-CC71-47DA-B9C5-737655F9FACB	
MOHWU0005.02	食品器具、容器、包裝檢驗方法－聚醯胺(尼龍)塑膠類之檢驗(自104年2月1日生效)	2014-11-11	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=9982&chk=24BEB9B5-A5EA-49DB-95AE-E26E06E8DB6E	
MOHWU0006.02	食品器具、容器、包裝檢驗方法－聚對苯二甲酸乙二酯塑膠類之檢驗 	2015-10-29	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=17229&chk=6be157b3-9aa6-47fa-8ba5-ebc77bd3e05b&param=pn%3d1%26sid%3d103	
MOHWU0007.02	食品器具、容器、包裝檢驗方法－聚丙烯塑膠類之檢驗 	2015-05-04	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=13316&chk=4bfd3b43-f0b9-4070-9ee5-899f694b9e38&param=pn%3d1%26sid%3d103	
MOHWU0008.02	食品器具、容器、包裝檢驗方法－聚乙烯塑膠類之檢驗 	2015-05-11	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=13339&chk=1adecc1a-d9cd-4434-822b-d86141ec6cbe&param=pn%3d1%26sid%3d103	
MOHWU0009.03	食品器具、容器、包裝檢驗方法－玻璃、陶瓷器、施琺瑯之檢驗	2016-08-04	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=21650&chk=06d7400b-962e-4a35-a8f7-509199d6dece&param=pn%3d1%26sid%3d103	
MOHWU0010.02	食品器具、容器、包裝檢驗方法－哺乳器具橡膠類之檢驗 	2015-05-01	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=13315&chk=68879004-1b90-4570-aaaa-35f8c872f885&param=pn%3d1%26sid%3d103	
MOHWU0011.01	食品器具、容器、包裝檢驗方法－植物纖維紙類製品之檢驗 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1704&chk=F940AFA1-3789-4A3B-89A5-14E90BB31449	
MOHWU0012.01	食品器具、容器、包裝檢驗方法－塑膠淋膜紙類製品之檢驗 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1705&chk=3F6C0199-E183-4747-8B61-F450AE81E0FA	
MOHWU0014.01	餐具衛生標準及其檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2024&chk=EE3D1388-1D69-4190-B3A4-0A98CDBF8E93	
MOHWU0015.01	嬰兒奶嘴中亞硝胺含量之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2258&chk=817C1650-C2A7-4DBD-8E7C-535FB8780CE6	
MOHWU0016.02	食品器具、容器、包裝檢驗方法－聚醚碸樹酯塑膠類嬰兒奶瓶之檢驗	2015-10-21	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=17207&chk=b383eb87-a2a3-4d18-82e1-d22a0393fd9a&param=pn%3d1%26sid%3d103	
MOHWU0017.02	食品器具、容器、包裝檢驗方法－聚乳酸塑膠類之檢驗	2015-10-29	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=17228&chk=29708d58-f3ec-4444-ad5c-ab8b7de743d4&param=pn%3d1%26sid%3d103	
MOHWU0018.02	食品器具、容器、包裝檢驗方法－聚苯碸樹酯塑膠類嬰兒奶瓶之檢驗	2015-10-19	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=14193&chk=2fe5528d-c478-4011-bd21-4affd30c0035&param=pn%3d1%26sid%3d103	
MOHWU0019.02	食品器具、容器、包裝檢驗方法－聚碳酸酯塑膠類之檢驗	2015-10-20	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=15197&chk=0992b761-4a63-43d8-85cb-6a59aa85d528&param=pn%3d1%26sid%3d103	
MOHWU0020.01	免洗筷中聯苯之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1684&chk=007A8E56-10B1-47A1-BFD6-3FAD6383663C	
MOHWU0021.01	免洗筷中過氧化氫之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1685&chk=8331D58E-DB8B-4413-B1D0-10F72B83F16F	
MOHWU0022.02	免洗筷中二氧化硫之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6320&chk=696F3093-FDA1-4CAB-9B53-0BFE8F6B1BD5	
MOHWU0023.01	塑膠類食品器具容器包裝之耐熱溫度標示符合性試驗方法	2016-03-01	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=17905&chk=22bed516-3ba8-497c-9bf3-167a2c9b1d90&param=pn%3d1%26sid%3d103	
MOHWU0024.01	食品器具、容器、包裝檢驗方法－聚偏二氯乙烯塑膠類之檢驗	2013-10-09	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8206&chk=8E6A9852-5AEF-47C8-BD3D-AEC9BE5A2AE5	
MOHWU0025.01	食品器具、容器、包裝檢驗方法－金屬罐之檢驗	2013-10-11	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8215&chk=3642CB59-1719-4BBC-BAEB-1D02380CBCD9	
MOHWU0026.01	食品器具、容器、包裝檢驗方法－聚氯乙烯塑膠類之檢驗	2013-10-31	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8317&chk=3D52F909-A7A4-4312-9466-D554A8BD2967	
MOHWU0027.01	食品器具、容器、包裝檢驗方法－以甲醛為合成原料之塑膠類之檢驗	2013-11-04	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8318&chk=1A8241C3-E968-4246-8C91-AD2A748278AD	
MOHWU0028.03	食品器具、容器、包裝檢驗方法－塑膠類之檢驗	2013-11-13	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8405&chk=8C2C5E89-A018-42D4-B18F-E7710D1A9E36	
MOHWU0029.02	食品器具、容器、包裝檢驗方法－以甲醛-三聚氰胺為合成原料之塑膠類之檢驗	2013-11-13	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8406&chk=AD7EB399-3B22-4926-A52A-A30C0D2F7B4E	
MOHWU0030.01	食品器具、容器、包裝檢驗方法－聚苯乙烯塑膠類之檢驗	2013-11-26	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=8449&chk=033D3BA2-7414-4D4E-B56C-D3E79E5BEFC7	
MOHWD0001.01	食品用洗潔劑中壬基苯酚及壬基苯酚聚乙氧基醇類之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1687&chk=053744CB-0E57-455E-AD66-2D0000D90BE6	
MOHWD0002.01	食品用洗潔劑檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1688&chk=1D75069C-A9C9-4A45-923A-467DECD62A01	
MOHWA0001.01	魚油中二十碳五烯酸及二十二碳六烯酸之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1640&chk=32A9CDA2-FBED-4822-A332-39EFA46E5AF4	
MOHWA0002.01	魚肉中一氧化碳之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1650&chk=1A64E4C6-719A-4B83-999B-E7D773CAD809	
MOHWA0004.02	食品中甲醛之檢驗方法(二) 	2015-09-03	http://www.fda.gov.tw/TC/siteListContent.aspx?sid=103&id=13948&chk=09a42d3b-f87d-487c-886e-a362704372e7&param=pn%3d1%26sid%3d103	
MOHWA0005.01	飲料中磷酸之檢驗方法 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1714&chk=B741D414-4A2A-4066-BEFE-E8F07A7DD515	
MOHWA0006.01	食品中抗氧化劑之檢驗方法-油脂中沒食子酸正丙脂(PG)、第三丁基氫醌(TBHQ)、正二氫癒創酸(NDGA)、丁基羥基甲氧苯(BHA)及二丁基羥基甲苯(BHT)之檢驗 	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1715&chk=85686542-DADF-42F3-A591-503931239805	
MOHWA0007.02	飲料中古柯鹼之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=1974&chk=2D204FDB-5B60-4C9C-8C2C-75F7353487D6	
MOHWA0008.01	食品中螢光增白劑－二胺基二苯乙烯及其衍生物之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2256&chk=C5F47F02-BD22-47A2-B86D-2A6D4ACF1386	
MOHWA0010.01	食品中調味劑之檢驗方法－阿斯巴甜之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=2259&chk=6101C7FF-2BFE-4608-9720-941615EF880B	
MOHWA0011.02	食品中防腐劑之檢驗方法－丙酸之檢驗	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5341&chk=67627336-873F-475D-982E-5FBF824BC625	
MOHWA0012.01	食品中Monacolin K之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=5764&chk=4DD7F4AD-4950-4B7C-9628-5444EC6D446F	
MOHWA0013.02	食品中二氧化硫之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6321&chk=C74BACBF-7937-4D78-9240-03B72DD28200	
MOHWA0014.01	食品中硼酸及其鹽類之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6640&chk=DFB35927-A5E8-4709-906D-83C688EAC537	
MOHWA0015.02	食用油脂中維生素E之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6835&chk=2C4A9161-5714-450F-964E-23DE62675D19	
MOHWA0016.01	食品中著色劑之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6965&chk=522821C0-BB43-437C-BF5C-6ADD46E2EFBB	
MOHWA0017.01	食品中過氧化氫之檢驗方法	2013-09-06	http://www.fda.gov.tw/tc/includes/SiteListGetFile.ashx?mid=133&id=6967&chk=92602B0C-73EF-4761-BCB7-79B42B903491	
